carrier_hz,column,component,theory_a,measured_demod_v,fit_gain_v_per_a,gain_normalized_measured_a,abs_error_gain_normalized_a,status
500000000,47,I,3.996000000000e-04,2.673332099255e-02,3.676332147563e+00,7.271737133511e-03,6.872137133511e-03,measured_from_Icar_Qcar_nodes
500000000,47,Q,2.797200000000e-03,-7.019920341039e-04,-1.766414726355e-01,3.974106553972e-03,1.176906553972e-03,measured_from_Icar_Qcar_nodes
500000000,48,I,1.398600000000e-03,2.651144759074e-02,3.676332147563e+00,7.211385295619e-03,5.812785295619e-03,measured_from_Icar_Qcar_nodes
500000000,48,Q,7.992000000000e-04,-3.219253051465e-04,-1.766414726355e-01,1.822478607902e-03,1.023278607902e-03,measured_from_Icar_Qcar_nodes
500000000,49,I,-4.995000000000e-04,2.690744712577e-02,3.676332147563e+00,7.319101225282e-03,7.818601225282e-03,measured_from_Icar_Qcar_nodes
500000000,49,Q,-1.498500000000e-03,5.462931221350e-05,-1.766414726355e-01,-3.092666257728e-04,1.189233374227e-03,measured_from_Icar_Qcar_nodes
500000000,50,I,-1.998000000000e-04,2.657390352576e-02,3.676332147563e+00,7.228373949665e-03,7.428173949665e-03,measured_from_Icar_Qcar_nodes
500000000,50,Q,5.994000000000e-04,-4.066196308221e-04,-1.766414726355e-01,2.301948827506e-03,1.702548827506e-03,measured_from_Icar_Qcar_nodes
500000000,51,I,9.990000000000e-05,2.693689911494e-02,3.676332147563e+00,7.327112468006e-03,7.227212468006e-03,measured_from_Icar_Qcar_nodes
500000000,51,Q,6.993000000000e-04,-2.996839126128e-04,-1.766414726355e-01,1.696565977070e-03,9.972659770696e-04,measured_from_Icar_Qcar_nodes
500000000,52,I,-2.997000000000e-04,2.686673923965e-02,3.676332147563e+00,7.308028263295e-03,7.607728263295e-03,measured_from_Icar_Qcar_nodes
500000000,52,Q,8.991000000000e-04,-3.587011231845e-04,-1.766414726355e-01,2.030673305837e-03,1.131573305837e-03,measured_from_Icar_Qcar_nodes
500000000,53,I,1.998000000000e-04,2.693085774526e-02,3.676332147563e+00,7.325469153572e-03,7.125669153572e-03,measured_from_Icar_Qcar_nodes
500000000,53,Q,-5.994000000000e-04,-9.182025374932e-05,-1.766414726355e-01,5.198114144962e-04,1.119211414496e-03,measured_from_Icar_Qcar_nodes
500000000,54,I,-9.990000000000e-05,2.690485361308e-02,3.676332147563e+00,7.318395763265e-03,7.418295763265e-03,measured_from_Icar_Qcar_nodes
500000000,54,Q,2.997000000000e-04,-2.190992657580e-04,-1.766414726355e-01,1.240361408276e-03,9.406614082759e-04,measured_from_Icar_Qcar_nodes
500000000,55,I,7.992000000000e-04,2.687316582387e-02,3.676332147563e+00,7.309776360029e-03,6.510576360029e-03,measured_from_Icar_Qcar_nodes
500000000,55,Q,-3.996000000000e-04,-7.870792773795e-05,-1.766414726355e-01,4.455801152676e-04,8.451801152676e-04,measured_from_Icar_Qcar_nodes
500000000,56,I,-6.993000000000e-04,2.694945495628e-02,3.676332147563e+00,7.330527785457e-03,8.029827785457e-03,measured_from_Icar_Qcar_nodes
500000000,56,Q,-8.991000000000e-04,-2.554119316641e-05,-1.766414726355e-01,1.445934116453e-04,1.043693411645e-03,measured_from_Icar_Qcar_nodes
500000000,57,I,6.993000000000e-04,2.626196947334e-02,3.676332147563e+00,7.143524692335e-03,6.444224692335e-03,measured_from_Icar_Qcar_nodes
500000000,57,Q,-1.098900000000e-03,-1.471100731421e-04,-1.766414726355e-01,8.328172933983e-04,1.931717293398e-03,measured_from_Icar_Qcar_nodes
500000000,58,I,9.990000000000e-04,2.692018121999e-02,3.676332147563e+00,7.322565029344e-03,6.323565029344e-03,measured_from_Icar_Qcar_nodes
500000000,58,Q,4.065758146821e-20,-2.082559972286e-04,-1.766414726355e-01,1.178975662519e-03,1.178975662519e-03,measured_from_Icar_Qcar_nodes
500000000,59,I,-1.098900000000e-03,2.718542178363e-02,3.676332147563e+00,7.394713179455e-03,8.493613179455e-03,measured_from_Icar_Qcar_nodes
500000000,59,Q,1.298700000000e-03,-4.177593959692e-04,-1.766414726355e-01,2.365013095375e-03,1.066313095375e-03,measured_from_Icar_Qcar_nodes
500000000,60,I,4.995000000000e-04,2.664109943721e-02,3.676332147563e+00,7.246651925853e-03,6.747151925853e-03,measured_from_Icar_Qcar_nodes
500000000,60,Q,-4.995000000000e-04,-1.370384085049e-04,-1.766414726355e-01,7.757997397798e-04,1.275299739780e-03,measured_from_Icar_Qcar_nodes
500000000,61,I,9.990000000000e-05,2.689672434835e-02,3.676332147563e+00,7.316184519994e-03,7.216284519994e-03,measured_from_Icar_Qcar_nodes
500000000,61,Q,-1.298700000000e-03,1.467925968493e-05,-1.766414726355e-01,-8.310200014707e-05,1.215597999853e-03,measured_from_Icar_Qcar_nodes
500000000,62,I,-2.997000000000e-04,2.702245032751e-02,3.676332147563e+00,7.350383274109e-03,7.650083274109e-03,measured_from_Icar_Qcar_nodes
500000000,62,Q,-1.098900000000e-03,3.904371882487e-05,-1.766414726355e-01,-2.210337031409e-04,8.778662968591e-04,measured_from_Icar_Qcar_nodes
500000000,63,I,-8.991000000000e-04,2.708353102731e-02,3.676332147563e+00,7.366997850089e-03,8.266097850089e-03,measured_from_Icar_Qcar_nodes
500000000,63,Q,-2.997000000000e-04,-1.842677670509e-04,-1.766414726355e-01,1.043173861165e-03,1.342873861165e-03,measured_from_Icar_Qcar_nodes
500000000,64,I,1.998000000000e-04,2.678163822477e-02,3.676332147563e+00,7.284879915579e-03,7.085079915579e-03,measured_from_Icar_Qcar_nodes
500000000,64,Q,1.398600000000e-03,-4.653298906285e-04,-1.766414726355e-01,2.634318451301e-03,1.235718451301e-03,measured_from_Icar_Qcar_nodes
500000000,65,I,2.997000000000e-04,2.667562272161e-02,3.676332147563e+00,7.256042612825e-03,6.956342612825e-03,measured_from_Icar_Qcar_nodes
500000000,65,Q,-8.991000000000e-04,-4.964142447836e-05,-1.766414726355e-01,2.810292721053e-04,1.180129272105e-03,measured_from_Icar_Qcar_nodes
500000000,66,I,6.993000000000e-04,2.689870477942e-02,3.676332147563e+00,7.316723217530e-03,6.617423217530e-03,measured_from_Icar_Qcar_nodes
500000000,66,Q,1.898100000000e-03,-4.941944833605e-04,-1.766414726355e-01,2.797726241676e-03,8.996262416758e-04,measured_from_Icar_Qcar_nodes
500000000,67,I,6.993000000000e-04,2.693570345040e-02,3.676332147563e+00,7.326787235006e-03,6.627487235006e-03,measured_from_Icar_Qcar_nodes
500000000,67,Q,8.991000000000e-04,-3.010095864372e-04,-1.766414726355e-01,1.704070861425e-03,8.049708614248e-04,measured_from_Icar_Qcar_nodes
500000000,68,I,3.996000000000e-04,2.682024575973e-02,3.676332147563e+00,7.295381560536e-03,6.895781560536e-03,measured_from_Icar_Qcar_nodes
500000000,68,Q,7.992000000000e-04,-2.986441818288e-04,-1.766414726355e-01,1.690679869077e-03,8.914798690767e-04,measured_from_Icar_Qcar_nodes
500000000,69,I,-4.995000000000e-04,2.683781250906e-02,3.676332147563e+00,7.300159896285e-03,7.799659896285e-03,measured_from_Icar_Qcar_nodes
500000000,69,Q,1.498500000000e-03,-4.949429911773e-04,-1.766414726355e-01,2.801963682667e-03,1.303463682667e-03,measured_from_Icar_Qcar_nodes
500000000,70,I,-4.995000000000e-04,2.680824803011e-02,3.676332147563e+00,7.292118055187e-03,7.791618055187e-03,measured_from_Icar_Qcar_nodes
500000000,70,Q,4.995000000000e-04,-3.604201965006e-04,-1.766414726355e-01,2.040405297370e-03,1.540905297370e-03,measured_from_Icar_Qcar_nodes
500000000,71,I,6.993000000000e-04,2.691846501600e-02,3.676332147563e+00,7.322098204279e-03,6.622798204279e-03,measured_from_Icar_Qcar_nodes
500000000,71,Q,-9.990000000000e-05,-1.400914944337e-04,-1.766414726355e-01,7.930838230887e-04,8.929838230887e-04,measured_from_Icar_Qcar_nodes
500000000,72,I,3.496500000000e-03,2.629080864540e-02,3.676332147563e+00,7.151369242529e-03,3.654869242529e-03,measured_from_Icar_Qcar_nodes
500000000,72,Q,4.995000000000e-04,-2.600664884485e-04,-1.766414726355e-01,1.472284422046e-03,9.727844220462e-04,measured_from_Icar_Qcar_nodes
500000000,73,I,-1.598400000000e-03,2.698536238394e-02,3.676332147563e+00,7.340294973573e-03,8.938694973573e-03,measured_from_Icar_Qcar_nodes
500000000,73,Q,-2.197800000000e-03,1.180998827793e-04,-1.766414726355e-01,-6.685852479446e-04,1.529214752055e-03,measured_from_Icar_Qcar_nodes
500000000,74,I,3.996000000000e-04,2.680745188197e-02,3.676332147563e+00,7.291901494739e-03,6.892301494739e-03,measured_from_Icar_Qcar_nodes
500000000,74,Q,7.992000000000e-04,-3.178638541292e-04,-1.766414726355e-01,1.799485983596e-03,1.000285983596e-03,measured_from_Icar_Qcar_nodes
500000000,75,I,-1.998000000000e-04,2.668130124075e-02,3.676332147563e+00,7.257587228196e-03,7.457387228196e-03,measured_from_Icar_Qcar_nodes
500000000,75,Q,1.598400000000e-03,-5.536922138057e-04,-1.766414726355e-01,3.134553882193e-03,1.536153882193e-03,measured_from_Icar_Qcar_nodes
500000000,76,I,-9.990000000000e-05,2.635506041059e-02,3.676332147563e+00,7.168846380779e-03,7.268746380779e-03,measured_from_Icar_Qcar_nodes
500000000,76,Q,2.997000000000e-04,-3.381362541026e-04,-1.766414726355e-01,1.914251783897e-03,1.614551783897e-03,measured_from_Icar_Qcar_nodes
500000000,77,I,4.995000000000e-04,2.656725545036e-02,3.676332147563e+00,7.226565605063e-03,6.727065605063e-03,measured_from_Icar_Qcar_nodes
500000000,77,Q,-4.995000000000e-04,-2.112428323568e-04,-1.766414726355e-01,1.195884687809e-03,1.695384687809e-03,measured_from_Icar_Qcar_nodes
500000000,78,I,-1.598400000000e-03,2.691158705803e-02,3.676332147563e+00,7.320227329261e-03,8.918627329261e-03,measured_from_Icar_Qcar_nodes
500000000,78,Q,7.992000000000e-04,-4.136211149509e-04,-1.766414726355e-01,2.341585522243e-03,1.542385522243e-03,measured_from_Icar_Qcar_nodes
500000000,79,I,1.798200000000e-03,2.667154374069e-02,3.676332147563e+00,7.254933088234e-03,5.456733088234e-03,measured_from_Icar_Qcar_nodes
500000000,79,Q,5.994000000000e-04,-2.516708184180e-04,-1.766414726355e-01,1.424754983431e-03,8.253549834314e-04,measured_from_Icar_Qcar_nodes
500000000,80,I,-9.990000000000e-04,2.713034497955e-02,3.676332147563e+00,7.379731724604e-03,8.378731724604e-03,measured_from_Icar_Qcar_nodes
500000000,80,Q,1.998000000000e-03,-5.411838899349e-04,-1.766414726355e-01,3.063741950634e-03,1.065741950634e-03,measured_from_Icar_Qcar_nodes
500000000,81,I,-4.995000000000e-04,2.707746577654e-02,3.676332147563e+00,7.365348039756e-03,7.864848039756e-03,measured_from_Icar_Qcar_nodes
500000000,81,Q,4.995000000000e-04,-2.475402594751e-04,-1.766414726355e-01,1.401371126395e-03,9.018711263946e-04,measured_from_Icar_Qcar_nodes
500000000,82,I,-6.993000000000e-04,2.689624989277e-02,3.676332147563e+00,7.316055463216e-03,8.015355463216e-03,measured_from_Icar_Qcar_nodes
500000000,82,Q,9.990000000000e-05,-2.400878978505e-04,-1.766414726355e-01,1.359181930882e-03,1.259281930882e-03,measured_from_Icar_Qcar_nodes
500000000,83,I,-1.698300000000e-03,2.718621470183e-02,3.676332147563e+00,7.394928861327e-03,9.093228861327e-03,measured_from_Icar_Qcar_nodes
500000000,83,Q,1.098900000000e-03,-4.333515492997e-04,-1.766414726355e-01,2.453283155049e-03,1.354383155049e-03,measured_from_Icar_Qcar_nodes
500000000,84,I,-2.297700000000e-03,2.714315745727e-02,3.676332147563e+00,7.383216849780e-03,9.680916849780e-03,measured_from_Icar_Qcar_nodes
500000000,84,Q,1.898100000000e-03,-5.984304492718e-04,-1.766414726355e-01,3.387825295743e-03,1.489725295743e-03,measured_from_Icar_Qcar_nodes
500000000,85,I,-2.297700000000e-03,2.706040657942e-02,3.676332147563e+00,7.360707763407e-03,9.658407763407e-03,measured_from_Icar_Qcar_nodes
500000000,85,Q,-1.098900000000e-03,-4.452008868449e-05,-1.766414726355e-01,2.520364443313e-04,1.350936444331e-03,measured_from_Icar_Qcar_nodes
500000000,86,I,1.998000000000e-03,2.654948029189e-02,3.676332147563e+00,7.221730579891e-03,5.223730579891e-03,measured_from_Icar_Qcar_nodes
500000000,86,Q,8.131516293641e-20,-1.628809587896e-04,-1.766414726355e-01,9.220991897285e-04,9.220991897285e-04,measured_from_Icar_Qcar_nodes
500000000,87,I,1.098900000000e-03,2.690949476774e-02,3.676332147563e+00,7.319658204872e-03,6.220758204872e-03,measured_from_Icar_Qcar_nodes
500000000,87,Q,-2.997000000000e-04,-1.253586402942e-04,-1.766414726355e-01,7.096784148356e-04,1.009378414836e-03,measured_from_Icar_Qcar_nodes
500000000,88,I,5.994000000000e-04,2.658536789199e-02,3.676332147563e+00,7.231492374706e-03,6.632092374706e-03,measured_from_Icar_Qcar_nodes
500000000,88,Q,1.998000000000e-04,-2.715751465688e-04,-1.766414726355e-01,1.537437061167e-03,1.337637061167e-03,measured_from_Icar_Qcar_nodes
500000000,89,I,-1.198800000000e-03,2.719812168128e-02,3.676332147563e+00,7.398167681698e-03,8.596967681698e-03,measured_from_Icar_Qcar_nodes
500000000,89,Q,-1.398600000000e-03,2.003584982438e-05,-1.766414726355e-01,-1.134266462199e-04,1.285173353780e-03,measured_from_Icar_Qcar_nodes
500000000,90,I,-1.098900000000e-03,2.681045832614e-02,3.676332147563e+00,7.292719278349e-03,8.391619278349e-03,measured_from_Icar_Qcar_nodes
500000000,90,Q,2.997000000000e-04,-3.145172713966e-04,-1.766414726355e-01,1.780540360676e-03,1.480840360676e-03,measured_from_Icar_Qcar_nodes
500000000,91,I,1.398600000000e-03,2.663929291679e-02,3.676332147563e+00,7.246160533795e-03,5.847560533795e-03,measured_from_Icar_Qcar_nodes
500000000,91,Q,-1.998000000000e-04,-1.390445965696e-04,-1.766414726355e-01,7.871571409310e-04,9.869571409310e-04,measured_from_Icar_Qcar_nodes
500000000,92,I,9.990000000000e-05,2.691966084783e-02,3.676332147563e+00,7.322423482785e-03,7.222523482785e-03,measured_from_Icar_Qcar_nodes
500000000,92,Q,-2.997000000000e-04,-1.387607413627e-04,-1.766414726355e-01,7.855501841804e-04,1.085250184180e-03,measured_from_Icar_Qcar_nodes
500000000,93,I,-1.998000000000e-03,2.706203923264e-02,3.676332147563e+00,7.361151861804e-03,9.359151861804e-03,measured_from_Icar_Qcar_nodes
500000000,93,Q,-9.990000000000e-04,-7.292915187537e-05,-1.766414726355e-01,4.128653978439e-04,1.411865397844e-03,measured_from_Icar_Qcar_nodes
500000000,94,I,-1.298700000000e-03,2.721196575416e-02,3.676332147563e+00,7.401933411322e-03,8.700633411322e-03,measured_from_Icar_Qcar_nodes
500000000,94,Q,8.991000000000e-04,-3.527767979516e-04,-1.766414726355e-01,1.997134606546e-03,1.098034606546e-03,measured_from_Icar_Qcar_nodes
500000000,95,I,4.995000000000e-04,2.653229005126e-02,3.676332147563e+00,7.217054658365e-03,6.717554658365e-03,measured_from_Icar_Qcar_nodes
500000000,95,Q,2.497500000000e-03,-7.173240652959e-04,-1.766414726355e-01,4.060904014180e-03,1.563404014180e-03,measured_from_Icar_Qcar_nodes
500000000,96,I,9.990000000000e-05,2.630813991064e-02,3.676332147563e+00,7.156083524196e-03,7.056183524196e-03,measured_from_Icar_Qcar_nodes
500000000,96,Q,-1.298700000000e-03,3.594302051824e-05,-1.766414726355e-01,-2.034800773679e-04,1.095219922632e-03,measured_from_Icar_Qcar_nodes
500000000,97,I,9.990000000000e-05,2.691691811034e-02,3.676332147563e+00,7.321677430095e-03,7.221777430095e-03,measured_from_Icar_Qcar_nodes
500000000,97,Q,6.993000000000e-04,-3.195279364639e-04,-1.766414726355e-01,1.808906661027e-03,1.109606661027e-03,measured_from_Icar_Qcar_nodes
500000000,98,I,1.098900000000e-03,2.661370007982e-02,3.676332147563e+00,7.239199019997e-03,6.140299019997e-03,measured_from_Icar_Qcar_nodes
500000000,98,Q,-1.298700000000e-03,1.967480174547e-05,-1.766414726355e-01,-1.113826863642e-04,1.187317313636e-03,measured_from_Icar_Qcar_nodes
500000000,99,I,-2.997000000000e-04,2.712063615066e-02,3.676332147563e+00,7.377090823702e-03,7.676790823702e-03,measured_from_Icar_Qcar_nodes
500000000,99,Q,8.991000000000e-04,-3.498068880784e-04,-1.766414726355e-01,1.980321398250e-03,1.081221398250e-03,measured_from_Icar_Qcar_nodes
500000000,100,I,1.598400000000e-03,2.682047661935e-02,3.676332147563e+00,7.295444356716e-03,5.697044356716e-03,measured_from_Icar_Qcar_nodes
500000000,100,Q,1.998000000000e-04,-1.907792093783e-04,-1.766414726355e-01,1.080036338760e-03,8.802363387598e-04,measured_from_Icar_Qcar_nodes
500000000,101,I,3.096900000000e-03,2.659258175178e-02,3.676332147563e+00,7.233454618459e-03,4.136554618459e-03,measured_from_Icar_Qcar_nodes
500000000,101,Q,6.993000000000e-04,-2.269855267042e-04,-1.766414726355e-01,1.285006987983e-03,5.857069879833e-04,measured_from_Icar_Qcar_nodes
500000000,102,I,4.995000000000e-04,2.649611276450e-02,3.676332147563e+00,7.207214065811e-03,6.707714065811e-03,measured_from_Icar_Qcar_nodes
500000000,102,Q,2.497500000000e-03,-7.177725166032e-04,-1.766414726355e-01,4.063442779854e-03,1.565942779854e-03,measured_from_Icar_Qcar_nodes
500000000,103,I,6.993000000000e-04,2.670048484419e-02,3.676332147563e+00,7.262805364823e-03,6.563505364823e-03,measured_from_Icar_Qcar_nodes
500000000,103,Q,-9.990000000000e-05,-2.835800575345e-04,-1.766414726355e-01,1.605399079296e-03,1.705299079296e-03,measured_from_Icar_Qcar_nodes
500000000,104,I,1.298700000000e-03,2.633788530951e-02,3.676332147563e+00,7.164174577364e-03,5.865474577364e-03,measured_from_Icar_Qcar_nodes
500000000,104,Q,9.990000000000e-05,-3.131368386660e-04,-1.766414726355e-01,1.772725476040e-03,1.672825476040e-03,measured_from_Icar_Qcar_nodes
500000000,105,I,-8.991000000000e-04,2.708241806017e-02,3.676332147563e+00,7.366695111628e-03,8.265795111628e-03,measured_from_Icar_Qcar_nodes
500000000,105,Q,-1.298700000000e-03,5.519542816177e-05,-1.766414726355e-01,-3.124715127103e-04,9.862284872897e-04,measured_from_Icar_Qcar_nodes
500000000,106,I,1.098900000000e-03,2.662680066369e-02,3.676332147563e+00,7.242762512998e-03,6.143862512998e-03,measured_from_Icar_Qcar_nodes
500000000,106,Q,6.993000000000e-04,-3.305776729810e-04,-1.766414726355e-01,1.871461260195e-03,1.172161260195e-03,measured_from_Icar_Qcar_nodes
500000000,107,I,8.991000000000e-04,2.670694390046e-02,3.676332147563e+00,7.264562294288e-03,6.365462294288e-03,measured_from_Icar_Qcar_nodes
500000000,107,Q,-1.698300000000e-03,8.347961745076e-05,-1.766414726355e-01,-4.725935320016e-04,1.225706467998e-03,measured_from_Icar_Qcar_nodes
500000000,108,I,7.992000000000e-04,2.655239047992e-02,3.676332147563e+00,7.222522180845e-03,6.423322180845e-03,measured_from_Icar_Qcar_nodes
500000000,108,Q,1.598400000000e-03,-4.967896708677e-04,-1.766414726355e-01,2.812418077452e-03,1.214018077452e-03,measured_from_Icar_Qcar_nodes
500000000,109,I,-8.991000000000e-04,2.648897641653e-02,3.676332147563e+00,7.205272906064e-03,8.104372906064e-03,measured_from_Icar_Qcar_nodes
500000000,109,Q,-2.997000000000e-04,-2.181546433827e-04,-1.766414726355e-01,1.235013726550e-03,1.534713726550e-03,measured_from_Icar_Qcar_nodes
500000000,110,I,1.398600000000e-03,2.661944229687e-02,3.676332147563e+00,7.240760961852e-03,5.842160961852e-03,measured_from_Icar_Qcar_nodes
500000000,110,Q,7.992000000000e-04,-2.732400486148e-04,-1.766414726355e-01,1.546862379135e-03,7.476623791349e-04,measured_from_Icar_Qcar_nodes
500000000,111,I,5.994000000000e-04,2.664503197649e-02,3.676332147563e+00,7.247721616817e-03,6.648321616817e-03,measured_from_Icar_Qcar_nodes
500000000,111,Q,-1.798200000000e-03,1.126749467472e-04,-1.766414726355e-01,-6.378736831511e-04,1.160326316849e-03,measured_from_Icar_Qcar_nodes
500000000,112,I,1.998000000000e-04,2.668526980102e-02,3.676332147563e+00,7.258666717238e-03,7.058866717238e-03,measured_from_Icar_Qcar_nodes
500000000,112,Q,3.996000000000e-04,-2.755243818738e-04,-1.766414726355e-01,1.559794411601e-03,1.160194411601e-03,measured_from_Icar_Qcar_nodes
500000000,113,I,1.198800000000e-03,2.666539521087e-02,3.676332147563e+00,7.253260625144e-03,6.054460625144e-03,measured_from_Icar_Qcar_nodes
500000000,113,Q,2.397600000000e-03,-6.101610289195e-04,-1.766414726355e-01,3.454234273617e-03,1.056634273617e-03,measured_from_Icar_Qcar_nodes
500000000,114,I,1.398600000000e-03,2.707695163877e-02,3.676332147563e+00,7.365208189016e-03,5.966608189016e-03,measured_from_Icar_Qcar_nodes
500000000,114,Q,1.798200000000e-03,-4.163421436254e-04,-1.766414726355e-01,2.356989768109e-03,5.587897681088e-04,measured_from_Icar_Qcar_nodes
500000000,115,I,2.397600000000e-03,2.632402336120e-02,3.676332147563e+00,7.160403985437e-03,4.762803985437e-03,measured_from_Icar_Qcar_nodes
500000000,115,Q,7.992000000000e-04,-3.630410167251e-04,-1.766414726355e-01,2.055242244693e-03,1.256042244693e-03,measured_from_Icar_Qcar_nodes
500000000,116,I,7.992000000000e-04,2.652661647576e-02,3.676332147563e+00,7.215511387715e-03,6.416311387715e-03,measured_from_Icar_Qcar_nodes
500000000,116,Q,1.598400000000e-03,-5.094660815349e-04,-1.766414726355e-01,2.884181579409e-03,1.285781579409e-03,measured_from_Icar_Qcar_nodes
500000000,117,I,3.996000000000e-04,2.694891007077e-02,3.676332147563e+00,7.330379571019e-03,6.930779571019e-03,measured_from_Icar_Qcar_nodes
500000000,117,Q,7.992000000000e-04,-2.817975908169e-04,-1.766414726355e-01,1.595308206009e-03,7.961082060092e-04,measured_from_Icar_Qcar_nodes
500000000,118,I,4.995000000000e-04,2.697583154939e-02,3.676332147563e+00,7.337702488955e-03,6.838202488955e-03,measured_from_Icar_Qcar_nodes
500000000,118,Q,-4.995000000000e-04,-1.768938232686e-04,-1.766414726355e-01,1.001428603540e-03,1.500928603540e-03,measured_from_Icar_Qcar_nodes
500000000,119,I,1.298700000000e-03,2.661741220350e-02,3.676332147563e+00,7.240208755661e-03,5.941508755661e-03,measured_from_Icar_Qcar_nodes
500000000,119,Q,-2.897100000000e-03,4.442807352412e-04,-1.766414726355e-01,-2.515155295145e-03,3.819447048553e-04,measured_from_Icar_Qcar_nodes
500000000,120,I,6.993000000000e-04,2.650074077742e-02,3.676332147563e+00,7.208472932727e-03,6.509172932727e-03,measured_from_Icar_Qcar_nodes
500000000,120,Q,-9.990000000000e-05,-1.606678877481e-04,-1.766414726355e-01,9.095705858369e-04,1.009470585837e-03,measured_from_Icar_Qcar_nodes
500000000,121,I,-1.898100000000e-03,2.703114037245e-02,3.676332147563e+00,7.352747055342e-03,9.250847055342e-03,measured_from_Icar_Qcar_nodes
500000000,121,Q,-2.997000000000e-04,-1.628448498212e-04,-1.766414726355e-01,9.218947701898e-04,1.221594770190e-03,measured_from_Icar_Qcar_nodes
500000000,122,I,9.990000000000e-05,2.701655860832e-02,3.676332147563e+00,7.348780666142e-03,7.248880666142e-03,measured_from_Icar_Qcar_nodes
500000000,122,Q,1.698300000000e-03,-4.543025937685e-04,-1.766414726355e-01,2.571890887176e-03,8.735908871764e-04,measured_from_Icar_Qcar_nodes
500000000,123,I,1.198800000000e-03,2.672123126348e-02,3.676332147563e+00,7.268448603372e-03,6.069648603372e-03,measured_from_Icar_Qcar_nodes
500000000,123,Q,-1.598400000000e-03,1.308315402030e-04,-1.766414726355e-01,-7.406615119941e-04,8.577384880059e-04,measured_from_Icar_Qcar_nodes
500000000,124,I,6.993000000000e-04,2.630692529712e-02,3.676332147563e+00,7.155753136877e-03,6.456453136877e-03,measured_from_Icar_Qcar_nodes
500000000,124,Q,-1.098900000000e-03,3.458529837809e-05,-1.766414726355e-01,-1.957937615786e-04,9.031062384214e-04,measured_from_Icar_Qcar_nodes
500000000,125,I,-3.996000000000e-04,2.700917870269e-02,3.676332147563e+00,7.346773256219e-03,7.746373256219e-03,measured_from_Icar_Qcar_nodes
500000000,125,Q,-7.992000000000e-04,-4.222688272294e-05,-1.766414726355e-01,2.390541818573e-04,1.038254181857e-03,measured_from_Icar_Qcar_nodes
500000000,126,I,2.997000000000e-04,2.686289993116e-02,3.676332147563e+00,7.306983932062e-03,7.007283932062e-03,measured_from_Icar_Qcar_nodes
500000000,126,Q,9.990000000000e-05,-2.424025647808e-04,-1.766414726355e-01,1.372285687863e-03,1.272385687863e-03,measured_from_Icar_Qcar_nodes
500000000,127,I,-1.098900000000e-03,2.699679042981e-02,3.676332147563e+00,7.343403519105e-03,8.442303519105e-03,measured_from_Icar_Qcar_nodes
500000000,127,Q,-2.697300000000e-03,1.560575076930e-04,-1.766414726355e-01,-8.834703728669e-04,1.813829627133e-03,measured_from_Icar_Qcar_nodes
750000000,0,I,7.992000000000e-04,-1.867380809003e-02,2.481436445679e+00,-7.525402523422e-03,8.324602523422e-03,measured_from_Icar_Qcar_nodes
750000000,0,Q,-3.996000000000e-04,6.146265702798e-04,-2.005263478257e-01,-3.065066396233e-03,2.665466396233e-03,measured_from_Icar_Qcar_nodes
750000000,1,I,-6.993000000000e-04,-1.822941388405e-02,2.481436445679e+00,-7.346315040949e-03,6.647015040949e-03,measured_from_Icar_Qcar_nodes
750000000,1,Q,2.097900000000e-03,2.635812364772e-04,-2.005263478257e-01,-1.314446901044e-03,3.412346901044e-03,measured_from_Icar_Qcar_nodes
750000000,2,I,-1.098900000000e-03,-1.838083337284e-02,2.481436445679e+00,-7.407335942391e-03,6.308435942391e-03,measured_from_Icar_Qcar_nodes
750000000,2,Q,-1.698300000000e-03,8.428554668824e-04,-2.005263478257e-01,-4.203215567538e-03,2.504915567538e-03,measured_from_Icar_Qcar_nodes
750000000,3,I,-1.698300000000e-03,-1.785721937984e-02,2.481436445679e+00,-7.196323488733e-03,5.498023488733e-03,measured_from_Icar_Qcar_nodes
750000000,3,Q,9.990000000000e-05,6.973911006730e-04,-2.005263478257e-01,-3.477802833567e-03,3.577702833567e-03,measured_from_Icar_Qcar_nodes
750000000,4,I,-3.096900000000e-03,-1.809545941356e-02,2.481436445679e+00,-7.292332408944e-03,4.195432408944e-03,measured_from_Icar_Qcar_nodes
750000000,4,Q,2.997000000000e-04,5.605420223291e-04,-2.005263478257e-01,-2.795353470539e-03,3.095053470539e-03,measured_from_Icar_Qcar_nodes
750000000,5,I,-8.991000000000e-04,-1.825702808354e-02,2.481436445679e+00,-7.357443353156e-03,6.458343353156e-03,measured_from_Icar_Qcar_nodes
750000000,5,Q,-2.997000000000e-04,6.555594389582e-04,-2.005263478257e-01,-3.269193530259e-03,2.969493530259e-03,measured_from_Icar_Qcar_nodes
750000000,6,I,1.998000000000e-04,-1.828718750030e-02,2.481436445679e+00,-7.369597368550e-03,7.569397368550e-03,measured_from_Icar_Qcar_nodes
750000000,6,Q,1.398600000000e-03,3.402595374268e-04,-2.005263478257e-01,-1.696832067787e-03,3.095432067787e-03,measured_from_Icar_Qcar_nodes
750000000,7,I,1.798200000000e-03,-1.864731624875e-02,2.481436445679e+00,-7.514726513031e-03,9.312926513031e-03,measured_from_Icar_Qcar_nodes
750000000,7,Q,-1.398600000000e-03,8.545085747381e-04,-2.005263478257e-01,-4.261328169607e-03,2.862728169607e-03,measured_from_Icar_Qcar_nodes
